Hlad Horni Hranice,Zizen Horni Hranice,Energie Horni Hranice,Hodnoceni,HP
80,80,50,2.0,100
80,79,50,2.0,100
80,78,50,2.0,100
80,77,50,2.0,100
80,76,50,2.0,100
80,75,50,2.0,100
80,74,50,2.0,100
80,73,50,2.0,100
80,72,50,2.0,100
80,71,50,4.0,100
80,70,50,4.0,100
80,69,50,4.0,100
80,68,50,4.0,100
80,67,50,4.0,100
80,66,50,4.0,100
80,65,50,4.0,100
80,64,50,4.0,100
80,63,50,4.0,100
80,62,50,4.0,100
80,61,50,4.0,100
80,60,50,4.0,100
80,59,50,4.0,100
80,58,50,4.0,100
80,57,50,4.0,100
80,56,50,4.0,100
80,55,50,4.0,100
80,54,50,4.0,100
80,53,50,4.0,100
80,52,50,4.0,100
80,51,50,4.0,100
80,50,50,4.0,99
80,49,50,4.0,100
80,48,50,4.0,100
80,47,50,4.0,99
80,46,50,4.0,99
80,45,50,4.0,1
80,44,50,4.0,1
80,43,50,4.0,2
80,42,50,0.0,0
80,41,50,0.0,0
80,40,50,0.0,0
80,39,50,0.0,0
80,38,50,0.0,0
80,37,50,0.0,0
80,36,50,0.0,0
80,35,50,0.0,0
80,34,50,0.0,0
80,33,50,0.0,0
80,32,50,0.0,0
80,31,50,0.0,0
80,30,50,0.0,0
80,29,50,0.0,0
80,28,50,0.0,0
80,27,50,0.0,0
80,26,50,0.0,0
80,25,50,0.0,0
80,24,50,0.0,0
80,23,50,0.0,0
80,22,50,0.0,0
80,21,50,0.0,0
80,20,50,0.0,0
79,80,50,2.0,100
79,79,50,2.0,100
79,78,50,2.0,100
79,77,50,2.0,100
79,76,50,2.0,100
79,75,50,2.0,100
79,74,50,2.0,100
79,73,50,2.0,100
79,72,50,2.0,100
79,71,50,4.0,100
79,70,50,4.0,100
79,69,50,4.0,100
79,68,50,4.0,100
79,67,50,4.0,100
79,66,50,4.0,100
79,65,50,4.0,100
79,64,50,4.0,100
79,63,50,4.0,100
79,62,50,4.0,100
79,61,50,4.0,100
79,60,50,4.0,100
79,59,50,4.0,100
79,58,50,4.0,100
79,57,50,4.0,100
79,56,50,4.0,100
79,55,50,4.0,100
79,54,50,4.0,100
79,53,50,4.0,100
79,52,50,4.0,100
79,51,50,4.0,100
79,50,50,4.0,99
79,49,50,4.0,99
79,48,50,4.0,99
79,47,50,4.0,1
79,46,50,4.0,2
79,45,50,4.0,2
79,44,50,0.0,0
79,43,50,0.0,0
79,42,50,0.0,0
79,41,50,0.0,0
79,40,50,0.0,0
79,39,50,4.0,100
79,38,50,4.0,99
79,37,50,4.0,99
79,36,50,0.0,0
79,35,50,0.0,0
79,34,50,0.0,0
79,33,50,0.0,0
79,32,50,0.0,0
79,31,50,0.0,0
79,30,50,0.0,0
79,29,50,0.0,0
79,28,50,0.0,0
79,27,50,0.0,0
79,26,50,0.0,0
79,25,50,0.0,0
79,24,50,0.0,0
79,23,50,0.0,0
79,22,50,0.0,0
79,21,50,0.0,0
79,20,50,0.0,0
78,80,50,2.0,100
78,79,50,2.0,100
78,78,50,2.0,100
78,77,50,2.0,100
78,76,50,2.0,100
78,75,50,2.0,100
78,74,50,2.0,100
78,73,50,2.0,100
78,72,50,2.0,100
78,71,50,4.0,100
78,70,50,4.0,100
78,69,50,4.0,100
78,68,50,4.0,100
78,67,50,4.0,100
78,66,50,4.0,100
78,65,50,4.0,100
78,64,50,4.0,100
78,63,50,4.0,100
78,62,50,4.0,100
78,61,50,4.0,100
78,60,50,4.0,100
78,59,50,4.0,100
78,58,50,4.0,100
78,57,50,4.0,100
78,56,50,4.0,100
78,55,50,4.0,100
78,54,50,4.0,100
78,53,50,4.0,100
78,52,50,4.0,100
78,51,50,4.0,100
78,50,50,4.0,2
78,49,50,4.0,2
78,48,50,4.0,2
78,47,50,4.0,2
78,46,50,4.0,2
78,45,50,0.0,0
78,44,50,0.0,0
78,43,50,4.0,99
78,42,50,4.0,99
78,41,50,4.0,100
78,40,50,4.0,99
78,39,50,4.0,100
78,38,50,0.0,0
78,37,50,0.0,0
78,36,50,0.0,0
78,35,50,0.0,0
78,34,50,0.0,0
78,33,50,0.0,0
78,32,50,0.0,0
78,31,50,0.0,0
78,30,50,0.0,0
78,29,50,0.0,0
78,28,50,0.0,0
78,27,50,0.0,0
78,26,50,0.0,0
78,25,50,0.0,0
78,24,50,0.0,0
78,23,50,0.0,0
78,22,50,0.0,0
78,21,50,0.0,0
78,20,50,0.0,0
77,80,50,2.0,100
77,79,50,2.0,100
77,78,50,2.0,100
77,77,50,4.0,100
77,76,50,4.0,100
77,75,50,4.0,100
77,74,50,4.0,100
77,73,50,4.0,100
77,72,50,4.0,100
77,71,50,4.0,100
77,70,50,4.0,100
77,69,50,4.0,100
77,68,50,4.0,100
77,67,50,4.0,100
77,66,50,4.0,100
77,65,50,4.0,100
77,64,50,4.0,100
77,63,50,4.0,100
77,62,50,4.0,100
77,61,50,4.0,100
77,60,50,4.0,100
77,59,50,4.0,100
77,58,50,4.0,100
77,57,50,4.0,100
77,56,50,4.0,100
77,55,50,4.0,100
77,54,50,4.0,100
77,53,50,4.0,100
77,52,50,4.0,100
77,51,50,4.0,100
77,50,50,4.0,100
77,49,50,4.0,3
77,48,50,4.0,2
77,47,50,4.0,99
77,46,50,4.0,99
77,45,50,4.0,100
77,44,50,4.0,100
77,43,50,4.0,99
77,42,50,4.0,99
77,41,50,4.0,99
77,40,50,0.0,0
77,39,50,0.0,0
77,38,50,0.0,0
77,37,50,0.0,0
77,36,50,0.0,0
77,35,50,0.0,0
77,34,50,0.0,0
77,33,50,0.0,0
77,32,50,0.0,0
77,31,50,0.0,0
77,30,50,0.0,0
77,29,50,0.0,0
77,28,50,0.0,0
77,27,50,4.0,99
77,26,50,0.0,0
77,25,50,0.0,0
77,24,50,4.0,99
77,23,50,0.0,0
77,22,50,0.0,0
77,21,50,4.0,100
77,20,50,4.0,100
76,80,50,2.0,100
76,79,50,2.0,100
76,78,50,2.0,100
76,77,50,4.0,100
76,76,50,4.0,100
76,75,50,4.0,100
76,74,50,4.0,100
76,73,50,4.0,100
76,72,50,4.0,100
76,71,50,4.0,100
76,70,50,4.0,100
76,69,50,4.0,100
76,68,50,4.0,100
76,67,50,4.0,100
76,66,50,4.0,100
76,65,50,4.0,100
76,64,50,4.0,100
76,63,50,4.0,100
76,62,50,4.0,100
76,61,50,4.0,100
76,60,50,4.0,100
76,59,50,4.0,100
76,58,50,4.0,100
76,57,50,4.0,100
76,56,50,4.0,100
76,55,50,4.0,100
76,54,50,4.0,100
76,53,50,4.0,100
76,52,50,4.0,100
76,51,50,4.0,99
76,50,50,4.0,100
76,49,50,4.0,100
76,48,50,4.0,100
76,47,50,4.0,99
76,46,50,4.0,99
76,45,50,4.0,99
76,44,50,4.0,99
76,43,50,0.0,0
76,42,50,0.0,0
76,41,50,0.0,0
76,40,50,0.0,0
76,39,50,0.0,0
76,38,50,0.0,0
76,37,50,0.0,0
76,36,50,4.0,100
76,35,50,4.0,99
76,34,50,4.0,99
76,33,50,0.0,0
76,32,50,0.0,0
76,31,50,0.0,0
76,30,50,0.0,0
76,29,50,0.0,0
76,28,50,0.0,0
76,27,50,0.0,0
76,26,50,0.0,0
76,25,50,0.0,0
76,24,50,0.0,0
76,23,50,0.0,0
76,22,50,0.0,0
76,21,50,0.0,0
76,20,50,0.0,0
75,80,50,2.0,100
75,79,50,2.0,100
75,78,50,2.0,100
75,77,50,4.0,100
75,76,50,4.0,100
75,75,50,4.0,100
75,74,50,4.0,100
75,73,50,4.0,100
75,72,50,4.0,100
75,71,50,4.0,100
75,70,50,4.0,100
75,69,50,4.0,100
75,68,50,4.0,100
75,67,50,4.0,100
75,66,50,4.0,100
75,65,50,4.0,100
75,64,50,4.0,100
75,63,50,4.0,100
75,62,50,4.0,100
75,61,50,4.0,100
75,60,50,4.0,100
75,59,50,4.0,100
75,58,50,4.0,100
75,57,50,4.0,100
75,56,50,4.0,100
75,55,50,4.0,100
75,54,50,4.0,100
75,53,50,4.0,100
75,52,50,4.0,100
75,51,50,4.0,100
75,50,50,4.0,99
75,49,50,4.0,100
75,48,50,4.0,100
75,47,50,4.0,99
75,46,50,4.0,99
75,45,50,4.0,1
75,44,50,4.0,1
75,43,50,4.0,2
75,42,50,0.0,0
75,41,50,0.0,0
75,40,50,0.0,0
75,39,50,0.0,0
75,38,50,0.0,0
75,37,50,0.0,0
75,36,50,0.0,0
75,35,50,0.0,0
75,34,50,0.0,0
75,33,50,0.0,0
75,32,50,0.0,0
75,31,50,0.0,0
75,30,50,0.0,0
75,29,50,0.0,0
75,28,50,0.0,0
75,27,50,0.0,0
75,26,50,0.0,0
75,25,50,0.0,0
75,24,50,0.0,0
75,23,50,0.0,0
75,22,50,0.0,0
75,21,50,0.0,0
75,20,50,0.0,0
74,80,50,2.0,100
74,79,50,2.0,100
74,78,50,2.0,100
74,77,50,4.0,100
74,76,50,4.0,100
74,75,50,4.0,100
74,74,50,4.0,100
74,73,50,4.0,100
74,72,50,4.0,100
74,71,50,4.0,100
74,70,50,4.0,100
74,69,50,4.0,100
74,68,50,4.0,100
74,67,50,4.0,100
74,66,50,4.0,100
74,65,50,4.0,100
74,64,50,4.0,100
74,63,50,4.0,100
74,62,50,4.0,100
74,61,50,4.0,100
74,60,50,4.0,100
74,59,50,4.0,100
74,58,50,4.0,100
74,57,50,4.0,100
74,56,50,4.0,100
74,55,50,4.0,100
74,54,50,4.0,100
74,53,50,4.0,100
74,52,50,4.0,100
74,51,50,4.0,100
74,50,50,4.0,100
74,49,50,4.0,99
74,48,50,4.0,100
74,47,50,4.0,99
74,46,50,4.0,99
74,45,50,4.0,99
74,44,50,4.0,4
74,43,50,4.0,4
74,42,50,4.0,1
74,41,50,4.0,2
74,40,50,4.0,2
74,39,50,0.0,0
74,38,50,0.0,0
74,37,50,0.0,0
74,36,50,0.0,0
74,35,50,0.0,0
74,34,50,0.0,0
74,33,50,0.0,0
74,32,50,0.0,0
74,31,50,0.0,0
74,30,50,0.0,0
74,29,50,0.0,0
74,28,50,0.0,0
74,27,50,0.0,0
74,26,50,0.0,0
74,25,50,0.0,0
74,24,50,0.0,0
74,23,50,0.0,0
74,22,50,0.0,0
74,21,50,0.0,0
74,20,50,0.0,0
73,80,50,2.0,100
73,79,50,2.0,100
73,78,50,2.0,100
73,77,50,4.0,100
73,76,50,4.0,100
73,75,50,4.0,100
73,74,50,4.0,100
73,73,50,4.0,100
73,72,50,4.0,100
73,71,50,4.0,100
73,70,50,4.0,100
73,69,50,4.0,100
73,68,50,4.0,100
73,67,50,4.0,100
73,66,50,4.0,100
73,65,50,4.0,100
73,64,50,4.0,100
73,63,50,4.0,100
73,62,50,4.0,100
73,61,50,4.0,100
73,60,50,4.0,100
73,59,50,4.0,100
73,58,50,4.0,100
73,57,50,4.0,100
73,56,50,4.0,100
73,55,50,4.0,100
73,54,50,4.0,100
73,53,50,4.0,100
73,52,50,4.0,100
73,51,50,4.0,100
73,50,50,4.0,99
73,49,50,4.0,99
73,48,50,4.0,3
73,47,50,4.0,3
73,46,50,4.0,4
73,45,50,4.0,2
73,44,50,4.0,2
73,43,50,4.0,2
73,42,50,4.0,2
73,41,50,4.0,2
73,40,50,0.0,0
73,39,50,0.0,0
73,38,50,4.0,99
73,37,50,4.0,99
73,36,50,4.0,99
73,35,50,0.0,0
73,34,50,0.0,0
73,33,50,0.0,0
73,32,50,0.0,0
73,31,50,0.0,0
73,30,50,0.0,0
73,29,50,0.0,0
73,28,50,0.0,0
73,27,50,0.0,0
73,26,50,0.0,0
73,25,50,0.0,0
73,24,50,0.0,0
73,23,50,0.0,0
73,22,50,0.0,0
73,21,50,0.0,0
73,20,50,0.0,0
72,80,50,2.0,100
72,79,50,2.0,100
72,78,50,2.0,100
72,77,50,4.0,100
72,76,50,4.0,100
72,75,50,4.0,100
72,74,50,4.0,100
72,73,50,4.0,100
72,72,50,6.0,100
72,71,50,6.0,100
72,70,50,6.0,100
72,69,50,6.0,100
72,68,50,6.0,100
72,67,50,6.0,100
72,66,50,6.0,100
72,65,50,6.0,100
72,64,50,6.0,100
72,63,50,6.0,100
72,62,50,6.0,100
72,61,50,6.0,100
72,60,50,6.0,100
72,59,50,6.0,100
72,58,50,6.0,100
72,57,50,6.0,100
72,56,50,6.0,100
72,55,50,6.0,100
72,54,50,6.0,100
72,53,50,6.0,100
72,52,50,6.0,100
72,51,50,6.0,100
72,50,50,6.0,99
72,49,50,6.0,100
72,48,50,6.0,100
72,47,50,6.0,4
72,46,50,6.0,4
72,45,50,6.0,4
72,44,50,6.0,5
72,43,50,6.0,5
72,42,50,6.0,2
72,41,50,6.0,2
72,40,50,6.0,2
72,39,50,6.0,3
72,38,50,6.0,2
72,37,50,6.0,99
72,36,50,6.0,99
72,35,50,6.0,99
72,34,50,6.0,99
72,33,50,6.0,99
72,32,50,0.0,0
72,31,50,0.0,0
72,30,50,0.0,0
72,29,50,0.0,0
72,28,50,0.0,0
72,27,50,0.0,0
72,26,50,0.0,0
72,25,50,0.0,0
72,24,50,0.0,0
72,23,50,0.0,0
72,22,50,0.0,0
72,21,50,6.0,100
72,20,50,6.0,100
71,80,50,4.0,100
71,79,50,4.0,100
71,78,50,4.0,100
71,77,50,4.0,100
71,76,50,4.0,100
71,75,50,4.0,100
71,74,50,4.0,100
71,73,50,4.0,100
71,72,50,6.0,100
71,71,50,6.0,100
71,70,50,6.0,100
71,69,50,6.0,100
71,68,50,6.0,100
71,67,50,6.0,100
71,66,50,6.0,100
71,65,50,6.0,100
71,64,50,6.0,100
71,63,50,6.0,100
71,62,50,6.0,100
71,61,50,6.0,100
71,60,50,6.0,100
71,59,50,6.0,100
71,58,50,6.0,100
71,57,50,6.0,100
71,56,50,6.0,100
71,55,50,6.0,100
71,54,50,6.0,100
71,53,50,6.0,100
71,52,50,6.0,100
71,51,50,6.0,100
71,50,50,6.0,99
71,49,50,6.0,99
71,48,50,6.0,99
71,47,50,6.0,99
71,46,50,6.0,3
71,45,50,6.0,3
71,44,50,6.0,3
71,43,50,6.0,4
71,42,50,6.0,3
71,41,50,6.0,4
71,40,50,6.0,4
71,39,50,6.0,4
71,38,50,6.0,2
71,37,50,6.0,1
71,36,50,0.0,0
71,35,50,0.0,0
71,34,50,0.0,0
71,33,50,6.0,2
71,32,50,6.0,1
71,31,50,0.0,0
71,30,50,0.0,0
71,29,50,0.0,0
71,28,50,0.0,0
71,27,50,0.0,0
71,26,50,0.0,0
71,25,50,0.0,0
71,24,50,0.0,0
71,23,50,0.0,0
71,22,50,0.0,0
71,21,50,0.0,0
71,20,50,6.0,100
70,80,50,4.0,100
70,79,50,4.0,100
70,78,50,4.0,100
70,77,50,4.0,100
70,76,50,4.0,100
70,75,50,4.0,100
70,74,50,4.0,100
70,73,50,4.0,100
70,72,50,6.0,100
70,71,50,6.0,100
70,70,50,6.0,100
70,69,50,6.0,100
70,68,50,6.0,100
70,67,50,6.0,100
70,66,50,6.0,100
70,65,50,6.0,100
70,64,50,6.0,100
70,63,50,6.0,100
70,62,50,6.0,100
70,61,50,6.0,100
70,60,50,6.0,100
70,59,50,6.0,100
70,58,50,6.0,100
70,57,50,6.0,100
70,56,50,6.0,100
70,55,50,6.0,100
70,54,50,6.0,100
70,53,50,6.0,100
70,52,50,6.0,100
70,51,50,6.0,100
70,50,50,6.0,6
70,49,50,6.0,6
70,48,50,6.0,6
70,47,50,6.0,99
70,46,50,6.0,99
70,45,50,6.0,4
70,44,50,6.0,4
70,43,50,6.0,4
70,42,50,6.0,5
70,41,50,6.0,4
70,40,50,6.0,98
70,39,50,6.0,98
70,38,50,6.0,98
70,37,50,0.0,0
70,36,50,0.0,0
70,35,50,0.0,0
70,34,50,0.0,0
70,33,50,6.0,1
70,32,50,0.0,0
70,31,50,0.0,0
70,30,50,0.0,0
70,29,50,0.0,0
70,28,50,0.0,0
70,27,50,0.0,0
70,26,50,0.0,0
70,25,50,0.0,0
70,24,50,0.0,0
70,23,50,0.0,0
70,22,50,0.0,0
70,21,50,6.0,100
70,20,50,6.0,100
69,80,50,4.0,100
69,79,50,4.0,100
69,78,50,4.0,100
69,77,50,4.0,100
69,76,50,4.0,100
69,75,50,4.0,100
69,74,50,4.0,100
69,73,50,4.0,100
69,72,50,6.0,100
69,71,50,6.0,100
69,70,50,6.0,100
69,69,50,6.0,100
69,68,50,6.0,100
69,67,50,6.0,100
69,66,50,6.0,100
69,65,50,6.0,100
69,64,50,6.0,100
69,63,50,6.0,100
69,62,50,6.0,100
69,61,50,6.0,100
69,60,50,6.0,100
69,59,50,6.0,100
69,58,50,6.0,100
69,57,50,6.0,100
69,56,50,6.0,100
69,55,50,6.0,100
69,54,50,6.0,100
69,53,50,6.0,100
69,52,50,6.0,100
69,51,50,6.0,100
69,50,50,6.0,99
69,49,50,6.0,100
69,48,50,6.0,100
69,47,50,6.0,99
69,46,50,6.0,4
69,45,50,6.0,4
69,44,50,6.0,98
69,43,50,6.0,98
69,42,50,6.0,98
69,41,50,6.0,98
69,40,50,6.0,98
69,39,50,6.0,3
69,38,50,6.0,3
69,37,50,0.0,0
69,36,50,6.0,1
69,35,50,6.0,1
69,34,50,0.0,0
69,33,50,0.0,0
69,32,50,0.0,0
69,31,50,0.0,0
69,30,50,0.0,0
69,29,50,0.0,0
69,28,50,0.0,0
69,27,50,0.0,0
69,26,50,0.0,0
69,25,50,0.0,0
69,24,50,0.0,0
69,23,50,0.0,0
69,22,50,0.0,0
69,21,50,6.0,100
69,20,50,6.0,100
68,80,50,4.0,100
68,79,50,4.0,100
68,78,50,4.0,100
68,77,50,4.0,100
68,76,50,4.0,100
68,75,50,4.0,100
68,74,50,4.0,100
68,73,50,4.0,100
68,72,50,6.0,100
68,71,50,6.0,100
68,70,50,6.0,100
68,69,50,6.0,100
68,68,50,6.0,100
68,67,50,6.0,100
68,66,50,6.0,100
68,65,50,6.0,100
68,64,50,6.0,100
68,63,50,6.0,100
68,62,50,6.0,100
68,61,50,6.0,100
68,60,50,6.0,100
68,59,50,6.0,100
68,58,50,6.0,100
68,57,50,6.0,100
68,56,50,6.0,100
68,55,50,6.0,100
68,54,50,6.0,100
68,53,50,6.0,100
68,52,50,6.0,100
68,51,50,6.0,100
68,50,50,6.0,100
68,49,50,6.0,100
68,48,50,6.0,100
68,47,50,6.0,99
68,46,50,6.0,99
68,45,50,6.0,98
68,44,50,6.0,98
68,43,50,6.0,2
68,42,50,6.0,2
68,41,50,6.0,3
68,40,50,6.0,1
68,39,50,6.0,1
68,38,50,6.0,1
68,37,50,6.0,1
68,36,50,6.0,1
68,35,50,0.0,0
68,34,50,0.0,0
68,33,50,6.0,99
68,32,50,6.0,99
68,31,50,6.0,99
68,30,50,0.0,0
68,29,50,0.0,0
68,28,50,0.0,0
68,27,50,0.0,0
68,26,50,0.0,0
68,25,50,0.0,0
68,24,50,0.0,0
68,23,50,0.0,0
68,22,50,0.0,0
68,21,50,0.0,0
68,20,50,6.0,100
67,80,50,4.0,100
67,79,50,4.0,100
67,78,50,4.0,100
67,77,50,4.0,100
67,76,50,4.0,100
67,75,50,4.0,100
67,74,50,4.0,100
67,73,50,4.0,100
67,72,50,6.0,100
67,71,50,6.0,100
67,70,50,6.0,100
67,69,50,6.0,100
67,68,50,6.0,100
67,67,50,6.0,100
67,66,50,6.0,100
67,65,50,6.0,100
67,64,50,6.0,100
67,63,50,6.0,100
67,62,50,6.0,100
67,61,50,6.0,100
67,60,50,6.0,100
67,59,50,6.0,100
67,58,50,6.0,100
67,57,50,6.0,100
67,56,50,6.0,100
67,55,50,6.0,100
67,54,50,6.0,100
67,53,50,6.0,100
67,52,50,6.0,100
67,51,50,6.0,100
67,50,50,6.0,98
67,49,50,6.0,100
67,48,50,6.0,100
67,47,50,6.0,3
67,46,50,6.0,3
67,45,50,6.0,3
67,44,50,6.0,4
67,43,50,6.0,4
67,42,50,6.0,1
67,41,50,6.0,1
67,40,50,6.0,1
67,39,50,6.0,2
67,38,50,6.0,1
67,37,50,6.0,99
67,36,50,6.0,99
67,35,50,6.0,99
67,34,50,6.0,99
67,33,50,6.0,99
67,32,50,0.0,0
67,31,50,0.0,0
67,30,50,0.0,0
67,29,50,0.0,0
67,28,50,0.0,0
67,27,50,0.0,0
67,26,50,0.0,0
67,25,50,0.0,0
67,24,50,0.0,0
67,23,50,0.0,0
67,22,50,0.0,0
67,21,50,6.0,100
67,20,50,6.0,100
66,80,50,4.0,100
66,79,50,4.0,100
66,78,50,4.0,100
66,77,50,4.0,100
66,76,50,4.0,100
66,75,50,4.0,100
66,74,50,4.0,100
66,73,50,4.0,100
66,72,50,6.0,100
66,71,50,6.0,100
66,70,50,6.0,100
66,69,50,6.0,100
66,68,50,6.0,100
66,67,50,6.0,100
66,66,50,6.0,100
66,65,50,6.0,100
66,64,50,6.0,100
66,63,50,6.0,100
66,62,50,6.0,100
66,61,50,6.0,100
66,60,50,6.0,100
66,59,50,6.0,100
66,58,50,6.0,100
66,57,50,6.0,100
66,56,50,6.0,100
66,55,50,6.0,100
66,54,50,6.0,100
66,53,50,6.0,100
66,52,50,6.0,100
66,51,50,6.0,100
66,50,50,6.0,100
66,49,50,6.0,100
66,48,50,6.0,4
66,47,50,6.0,3
66,46,50,6.0,4
66,45,50,6.0,4
66,44,50,6.0,4
66,43,50,6.0,2
66,42,50,6.0,1
66,41,50,6.0,98
66,40,50,6.0,98
66,39,50,6.0,98
66,38,50,6.0,99
66,37,50,6.0,99
66,36,50,0.0,0
66,35,50,0.0,0
66,34,50,0.0,0
66,33,50,0.0,0
66,32,50,0.0,0
66,31,50,0.0,0
66,30,50,0.0,0
66,29,50,0.0,0
66,28,50,0.0,0
66,27,50,0.0,0
66,26,50,0.0,0
66,25,50,0.0,0
66,24,50,0.0,0
66,23,50,0.0,0
66,22,50,0.0,0
66,21,50,0.0,0
66,20,50,6.0,100
65,80,50,4.0,100
65,79,50,4.0,100
65,78,50,4.0,100
65,77,50,4.0,100
65,76,50,4.0,100
65,75,50,4.0,100
65,74,50,4.0,100
65,73,50,4.0,100
65,72,50,6.0,100
65,71,50,6.0,100
65,70,50,6.0,100
65,69,50,6.0,100
65,68,50,6.0,100
65,67,50,6.0,100
65,66,50,6.0,100
65,65,50,6.0,100
65,64,50,6.0,100
65,63,50,6.0,100
65,62,50,6.0,100
65,61,50,6.0,100
65,60,50,6.0,100
65,59,50,6.0,100
65,58,50,6.0,100
65,57,50,6.0,100
65,56,50,6.0,100
65,55,50,6.0,100
65,54,50,6.0,100
65,53,50,6.0,100
65,52,50,6.0,100
65,51,50,6.0,100
65,50,50,6.0,100
65,49,50,6.0,100
65,48,50,6.0,100
65,47,50,6.0,5
65,46,50,6.0,4
65,45,50,6.0,98
65,44,50,6.0,98
65,43,50,6.0,100
65,42,50,6.0,98
65,41,50,6.0,98
65,40,50,0.0,0
65,39,50,0.0,0
65,38,50,6.0,1
65,37,50,0.0,0
65,36,50,0.0,0
65,35,50,0.0,0
65,34,50,0.0,0
65,33,50,0.0,0
65,32,50,0.0,0
65,31,50,0.0,0
65,30,50,0.0,0
65,29,50,0.0,0
65,28,50,0.0,0
65,27,50,0.0,0
65,26,50,0.0,0
65,25,50,0.0,0
65,24,50,0.0,0
65,23,50,0.0,0
65,22,50,0.0,0
65,21,50,0.0,0
65,20,50,6.0,100
64,80,50,4.0,100
64,79,50,4.0,100
64,78,50,4.0,100
64,77,50,4.0,100
64,76,50,4.0,100
64,75,50,4.0,100
64,74,50,4.0,100
64,73,50,4.0,100
64,72,50,6.0,100
64,71,50,6.0,100
64,70,50,6.0,100
64,69,50,6.0,100
64,68,50,6.0,100
64,67,50,6.0,100
64,66,50,6.0,100
64,65,50,6.0,100
64,64,50,6.0,100
64,63,50,6.0,100
64,62,50,6.0,100
64,61,50,6.0,100
64,60,50,6.0,100
64,59,50,6.0,100
64,58,50,6.0,100
64,57,50,6.0,100
64,56,50,6.0,100
64,55,50,6.0,100
64,54,50,6.0,100
64,53,50,6.0,100
64,52,50,6.0,100
64,51,50,6.0,100
64,50,50,6.0,100
64,49,50,6.0,98
64,48,50,6.0,100
64,47,50,6.0,98
64,46,50,6.0,98
64,45,50,6.0,98
64,44,50,6.0,3
64,43,50,6.0,3
64,42,50,0.0,0
64,41,50,6.0,1
64,40,50,6.0,1
64,39,50,0.0,0
64,38,50,0.0,0
64,37,50,0.0,0
64,36,50,0.0,0
64,35,50,0.0,0
64,34,50,0.0,0
64,33,50,0.0,0
64,32,50,0.0,0
64,31,50,0.0,0
64,30,50,0.0,0
64,29,50,0.0,0
64,28,50,0.0,0
64,27,50,0.0,0
64,26,50,0.0,0
64,25,50,0.0,0
64,24,50,0.0,0
64,23,50,0.0,0
64,22,50,0.0,0
64,21,50,0.0,0
64,20,50,0.0,0
63,80,50,4.0,100
63,79,50,4.0,100
63,78,50,4.0,100
63,77,50,4.0,100
63,76,50,4.0,100
63,75,50,4.0,100
63,74,50,4.0,100
63,73,50,4.0,100
63,72,50,6.0,100
63,71,50,6.0,100
63,70,50,6.0,100
63,69,50,6.0,100
63,68,50,6.0,100
63,67,50,6.0,100
63,66,50,6.0,100
63,65,50,6.0,100
63,64,50,6.0,100
63,63,50,6.0,100
63,62,50,6.0,100
63,61,50,6.0,100
63,60,50,6.0,100
63,59,50,6.0,100
63,58,50,6.0,100
63,57,50,6.0,100
63,56,50,6.0,100
63,55,50,6.0,100
63,54,50,6.0,100
63,53,50,6.0,100
63,52,50,6.0,100
63,51,50,6.0,100
63,50,50,6.0,98
63,49,50,6.0,98
63,48,50,6.0,2
63,47,50,6.0,2
63,46,50,6.0,3
63,45,50,6.0,1
63,44,50,6.0,1
63,43,50,6.0,1
63,42,50,6.0,1
63,41,50,6.0,1
63,40,50,0.0,0
63,39,50,0.0,0
63,38,50,6.0,99
63,37,50,6.0,99
63,36,50,6.0,99
63,35,50,0.0,0
63,34,50,0.0,0
63,33,50,0.0,0
63,32,50,0.0,0
63,31,50,0.0,0
63,30,50,0.0,0
63,29,50,0.0,0
63,28,50,0.0,0
63,27,50,0.0,0
63,26,50,0.0,0
63,25,50,0.0,0
63,24,50,0.0,0
63,23,50,0.0,0
63,22,50,0.0,0
63,21,50,0.0,0
63,20,50,0.0,0
62,80,50,4.0,100
62,79,50,4.0,100
62,78,50,4.0,100
62,77,50,4.0,100
62,76,50,4.0,100
62,75,50,4.0,100
62,74,50,4.0,100
62,73,50,4.0,100
62,72,50,6.0,100
62,71,50,6.0,100
62,70,50,6.0,100
62,69,50,6.0,100
62,68,50,6.0,100
62,67,50,6.0,100
62,66,50,6.0,100
62,65,50,6.0,100
62,64,50,6.0,100
62,63,50,6.0,100
62,62,50,6.0,100
62,61,50,6.0,100
62,60,50,6.0,100
62,59,50,6.0,100
62,58,50,6.0,100
62,57,50,6.0,100
62,56,50,6.0,100
62,55,50,6.0,100
62,54,50,6.0,100
62,53,50,6.0,100
62,52,50,6.0,100
62,51,50,6.0,100
62,50,50,6.0,3
62,49,50,6.0,4
62,48,50,6.0,4
62,47,50,6.0,1
62,46,50,6.0,1
62,45,50,6.0,1
62,44,50,6.0,2
62,43,50,6.0,1
62,42,50,6.0,99
62,41,50,6.0,99
62,40,50,6.0,99
62,39,50,6.0,100
62,38,50,6.0,99
62,37,50,0.0,0
62,36,50,0.0,0
62,35,50,0.0,0
62,34,50,0.0,0
62,33,50,0.0,0
62,32,50,0.0,0
62,31,50,0.0,0
62,30,50,0.0,0
62,29,50,0.0,0
62,28,50,0.0,0
62,27,50,0.0,0
62,26,50,0.0,0
62,25,50,0.0,0
62,24,50,0.0,0
62,23,50,0.0,0
62,22,50,0.0,0
62,21,50,0.0,0
62,20,50,6.0,100
61,80,50,4.0,100
61,79,50,4.0,100
61,78,50,4.0,100
